facade_image_000121.png,0.2,0,0.6617,0.656
facade_image_000122.png,0.4,0.866667,0.7409,0.5633
facade_image_000123.png,0.133333,0.4,0.7082,0.5537
facade_image_000124.png,0.4,0.4,0.7223,0.7331
facade_image_000125.png,0.866667,0.533333,0.6875,0.5555
facade_image_000126.png,0.8,0.6,0.5753,0.5864
facade_image_000127.png,0.133333,0.333333,0.7703,0.617
facade_image_000128.png,0.4,0.533333,0.6776,0.6974
facade_image_000129.png,1,0.333333,0.5735,0.7541
facade_image_000130.png,0.133333,0.8,0.7043,0.5768
facade_image_000131.png,0.8,0.8,0.5453,0.6608
facade_image_000132.png,0.866667,0.0666667,0.6992,0.6941
facade_image_000133.png,0.866667,0.266667,0.6392,0.7061
facade_image_000134.png,0.266667,0.6,0.5777,0.5816
facade_image_000135.png,0.533333,0.466667,0.5909,0.773
facade_image_000136.png,0.733333,0.266667,0.6266,0.6239
facade_image_000137.png,0.733333,0.466667,0.7889,0.5597
facade_image_000138.png,0.466667,0.533333,0.6887,0.7109
facade_image_000139.png,0.4,0.866667,0.6248,0.7697
facade_image_000140.png,0.333333,0.4,0.7793,0.5366
facade_image_000141.png,0.666667,0.733333,0.6365,0.6803
facade_image_000142.png,0,0.333333,0.7619,0.6629
facade_image_000143.png,0.733333,0.8,0.509,0.5369
facade_image_000144.png,0,1,0.7601,0.6305
facade_image_000145.png,0.733333,0.4,0.5453,0.5828
facade_image_000146.png,0.6,0.933333,0.5243,0.5852
facade_image_000147.png,0.933333,0.0666667,0.7511,0.5297
facade_image_000148.png,0.666667,0.4,0.5837,0.7379
facade_image_000149.png,0.466667,0,0.7574,0.7355
facade_image_000150.png,0.2,0,0.6269,0.5663
facade_image_000151.png,0.733333,0,0.6467,0.5576
facade_image_000152.png,0.6,0.933333,0.5564,0.6824
facade_image_000153.png,0.266667,0.6,0.5537,0.5399
facade_image_000154.png,0.266667,0.6,0.5051,0.7895
facade_image_000155.png,0.866667,0.866667,0.7097,0.7649
facade_image_000156.png,0.6,0.733333,0.5021,0.7838
facade_image_000157.png,0.0666667,0.266667,0.7619,0.7424
facade_image_000158.png,0.733333,0.666667,0.6536,0.6461
facade_image_000159.png,0.133333,0.8,0.6029,0.7652
facade_image_000160.png,0.4,0.466667,0.6014,0.7814
facade_image_000161.png,0.8,0.733333,0.6134,0.6515
facade_image_000162.png,0,0.266667,0.6794,0.779
facade_image_000163.png,0.133333,0.133333,0.6188,0.5039
facade_image_000164.png,0.666667,0.333333,0.6134,0.6767
facade_image_000165.png,0.533333,0.333333,0.5288,0.5783
facade_image_000166.png,0.333333,0.733333,0.7586,0.6575
facade_image_000167.png,0.8,0.466667,0.7838,0.7361
facade_image_000168.png,0.466667,0.4,0.5111,0.7295
facade_image_000169.png,0.666667,0.333333,0.5126,0.6602
facade_image_000170.png,0.333333,0.6,0.608,0.6014
facade_image_000171.png,0.533333,0.4,0.6152,0.5783
facade_image_000172.png,0.533333,0.466667,0.7916,0.6563
facade_image_000173.png,0.866667,0.8,0.6878,0.7835
facade_image_000174.png,0.0666667,0.866667,0.6662,0.7304
facade_image_000175.png,0.733333,0.8,0.7151,0.7583
facade_image_000176.png,0.866667,0.466667,0.7325,0.7469
facade_image_000177.png,0.466667,0.533333,0.6212,0.6539
facade_image_000178.png,0.533333,0.4,0.7307,0.6764
facade_image_000179.png,0.733333,0.6,0.7952,0.6578
facade_image_000180.png,0.4,0.733333,0.5072,0.7292
facade_image_000181.png,0,0.133333,0.7517,0.7772
facade_image_000182.png,0.6,0.133333,0.5624,0.7292
facade_image_000183.png,0.333333,0.8,0.6854,0.7952
facade_image_000184.png,0,0.8,0.5396,0.7592
facade_image_000185.png,0.533333,0.866667,0.7292,0.7445
facade_image_000186.png,0.2,0.266667,0.5963,0.56
facade_image_000187.png,0.666667,0.333333,0.6485,0.6398
facade_image_000188.png,0.6,0,0.5606,0.7361
facade_image_000189.png,0.666667,0.0666667,0.6485,0.638
facade_image_000190.png,0.333333,0.266667,0.6101,0.7469
facade_image_000191.png,0,0,0.5798,0.7049
facade_image_000192.png,0.6,0.6,0.7871,0.5327
facade_image_000193.png,0.0666667,0.8,0.6956,0.7235
facade_image_000194.png,0.533333,0.466667,0.5438,0.6041
facade_image_000195.png,0.666667,0.6,0.7973,0.6947
facade_image_000196.png,0.866667,1,0.6581,0.5234
facade_image_000197.png,0,0.4,0.5582,0.6338
facade_image_000198.png,0.933333,0.4,0.6128,0.7913
facade_image_000199.png,0.666667,0.866667,0.7976,0.6491
facade_image_000200.png,0.666667,0.4,0.6899,0.6431
facade_image_000201.png,1,0,0.5129,0.6059
facade_image_000202.png,0.8,0.2,0.7043,0.5414
facade_image_000203.png,0.666667,0.133333,0.5495,0.5435
facade_image_000204.png,0.533333,0.0666667,0.65,0.7778
facade_image_000205.png,0.933333,0.8,0.7079,0.5888
facade_image_000206.png,0.2,0,0.7559,0.764
facade_image_000207.png,0.333333,0.866667,0.638,0.65
facade_image_000208.png,0,0.333333,0.7652,0.6794
facade_image_000209.png,0.0666667,0,0.6338,0.5924
facade_image_000210.png,1,1,0.6284,0.5795
facade_image_000211.png,0.2,0.0666667,0.6626,0.77
facade_image_000212.png,0.4,0.6,0.599,0.5549
facade_image_000213.png,0.4,0.333333,0.6686,0.6803
facade_image_000214.png,0.933333,0.866667,0.6065,0.5375
facade_image_000215.png,0.533333,0.266667,0.6503,0.5603
facade_image_000216.png,0.533333,0.2,0.5612,0.6233
facade_image_000217.png,0,0.2,0.7199,0.6455
facade_image_000218.png,0,0.533333,0.5666,0.6383
facade_image_000219.png,0.2,0.0666667,0.5057,0.5663
facade_image_000220.png,0,0.2,0.6176,0.6179
facade_image_000221.png,0.733333,0.2,0.7148,0.6677
facade_image_000222.png,0.4,0.466667,0.6302,0.6545
facade_image_000223.png,0.933333,1,0.689,0.6323
facade_image_000224.png,0.466667,0.733333,0.7454,0.6149
facade_image_000225.png,0.733333,0.666667,0.5441,0.5627
facade_image_000226.png,0.666667,0.133333,0.7841,0.5483
facade_image_000227.png,0.533333,0.466667,0.6377,0.5063
facade_image_000228.png,0.266667,0,0.7823,0.7037
facade_image_000229.png,0.4,1,0.6077,0.6125
facade_image_000230.png,0.6,0.733333,0.6506,0.5195
facade_image_000231.png,0.666667,0.266667,0.5297,0.6485
facade_image_000232.png,0.4,0.6,0.5363,0.788
facade_image_000233.png,0.8,0.133333,0.794,0.5747
facade_image_000234.png,0.333333,0.266667,0.6071,0.5366
facade_image_000235.png,0.466667,0.266667,0.5501,0.5411
facade_image_000236.png,0.533333,0.2,0.5318,0.62
facade_image_000237.png,0.6,0.666667,0.5306,0.5147
facade_image_000238.png,0.8,0.0666667,0.5978,0.7583
facade_image_000239.png,0.933333,0.333333,0.7685,0.6857
facade_image_000240.png,0.533333,0.8,0.6284,0.608
facade_image_000241.png,0.4,0.333333,0.6281,0.5948
facade_image_000242.png,0.733333,0.533333,0.5231,0.5009
facade_image_000243.png,0.8,0.466667,0.6554,0.6818
facade_image_000244.png,0.533333,0,0.6848,0.6155
facade_image_000245.png,0,0.266667,0.6275,0.797
facade_image_000246.png,0.666667,0.0666667,0.704,0.5759
facade_image_000247.png,0.4,0.933333,0.6707,0.5924
facade_image_000248.png,0.733333,0.533333,0.5909,0.6398
facade_image_000249.png,0.6,0.4,0.6221,0.6947
facade_image_000250.png,0.133333,0.466667,0.5234,0.59
facade_image_000251.png,0.933333,0.266667,0.5792,0.7826
facade_image_000252.png,0.866667,0.666667,0.6041,0.7367
facade_image_000253.png,0.466667,0.666667,0.7013,0.7472
facade_image_000254.png,0.2,0,0.5261,0.7658
facade_image_000255.png,1,0,0.7415,0.6644
facade_image_000256.png,0.2,0.133333,0.7484,0.6668
facade_image_000257.png,0.0666667,0,0.5042,0.5696
facade_image_000258.png,0.6,0.333333,0.7034,0.5072
facade_image_000259.png,0.8,0.866667,0.6239,0.7055
facade_image_000260.png,0.4,0.933333,0.5708,0.773
facade_image_000261.png,0.666667,0.8,0.6539,0.7391
facade_image_000262.png,0.733333,0.333333,0.7247,0.7274
facade_image_000263.png,0.8,0.8,0.6491,0.677
facade_image_000264.png,0.533333,0.2,0.5279,0.6305
facade_image_000265.png,0,0.733333,0.7571,0.7931
facade_image_000266.png,0.2,0.866667,0.7049,0.5141
facade_image_000267.png,0.666667,0.133333,0.7922,0.5456
facade_image_000268.png,0.466667,0.533333,0.6614,0.5939
facade_image_000269.png,0.933333,0.133333,0.5561,0.5771
facade_image_000270.png,0.666667,0.666667,0.5648,0.5927
facade_image_000271.png,0,1,0.6416,0.6452
facade_image_000272.png,0.266667,0.0666667,0.7031,0.6827
facade_image_000273.png,0.733333,0.133333,0.7886,0.6854
facade_image_000274.png,0.6,1,0.533,0.7979
facade_image_000275.png,1,0.8,0.7721,0.5954
facade_image_000276.png,0.266667,0.466667,0.6332,0.6728
facade_image_000277.png,0.133333,0.266667,0.7886,0.512
facade_image_000278.png,0.933333,0.333333,0.7865,0.6449
facade_image_000279.png,0,0.666667,0.6848,0.527
facade_image_000280.png,0,0.533333,0.7673,0.7145
facade_image_000281.png,0.266667,0.2,0.5618,0.5234
facade_image_000282.png,0.2,0.333333,0.7442,0.7538
facade_image_000283.png,0.466667,0.2,0.6398,0.65
facade_image_000284.png,1,0.733333,0.773,0.6059
facade_image_000285.png,0.266667,0.133333,0.6674,0.5246
facade_image_000286.png,0.533333,0,0.5621,0.6008
facade_image_000287.png,0.266667,0,0.6515,0.5972
facade_image_000288.png,0.733333,0.4,0.6158,0.6773
facade_image_000289.png,0.0666667,0.0666667,0.5933,0.6086
facade_image_000290.png,1,0.4,0.7901,0.7151
facade_image_000291.png,0.2,0.0666667,0.7415,0.5402
facade_image_000292.png,0.733333,0.866667,0.7337,0.5414
facade_image_000293.png,0.4,0.2,0.7784,0.5312
facade_image_000294.png,0.666667,0,0.7658,0.785
facade_image_000295.png,0.333333,0.266667,0.518,0.6797
facade_image_000296.png,0.466667,0.4,0.7346,0.7286
facade_image_000297.png,0,0.133333,0.551,0.6518
facade_image_000298.png,0.466667,0.8,0.7139,0.7859
facade_image_000299.png,1,0.2,0.719,0.7244
facade_image_000300.png,0.133333,0.866667,0.6716,0.6101
facade_image_000301.png,0,0.4,0.7316,0.7568
facade_image_000302.png,0.6,0.0666667,0.7436,0.5489
facade_image_000303.png,0.666667,0.533333,0.6068,0.7157
facade_image_000304.png,1,0.0666667,0.6884,0.6284
facade_image_000305.png,0.0666667,0.4,0.5429,0.5546
facade_image_000306.png,0.866667,0.866667,0.6737,0.7517
facade_image_000307.png,0.933333,1,0.5447,0.7535
facade_image_000308.png,0.333333,0.133333,0.6236,0.5423
facade_image_000309.png,0.2,0.333333,0.7622,0.5015
facade_image_000310.png,0.6,0.8,0.7937,0.6767
facade_image_000311.png,0.2,0.333333,0.7184,0.5372
facade_image_000312.png,0.733333,0.0666667,0.7496,0.6182
facade_image_000313.png,0.666667,0.266667,0.5288,0.7181
facade_image_000314.png,0.533333,1,0.7025,0.6656
facade_image_000315.png,0,0,0.7301,0.6326
facade_image_000316.png,0.2,0.8,0.6665,0.5936
facade_image_000317.png,0.666667,0.666667,0.5612,0.5357
facade_image_000318.png,0.133333,0.0666667,0.6821,0.7463
facade_image_000319.png,0.4,0.133333,0.5423,0.5978
facade_image_000320.png,1,0.266667,0.7514,0.6911
facade_image_000321.png,0.466667,0.533333,0.6155,0.5051
facade_image_000322.png,0.133333,0.266667,0.6815,0.7811
facade_image_000323.png,0.666667,0.733333,0.5333,0.5327
facade_image_000324.png,1,0.866667,0.7211,0.7496
facade_image_000325.png,0.666667,0.533333,0.7967,0.6722
facade_image_000326.png,0,0.733333,0.6308,0.5066
facade_image_000327.png,0.6,0.733333,0.5681,0.5651
facade_image_000328.png,0.733333,0.266667,0.6611,0.7595
facade_image_000329.png,0.466667,0.0666667,0.6077,0.7736
facade_image_000330.png,0.866667,0.933333,0.6554,0.7334
facade_image_000331.png,0.2,0.666667,0.7205,0.5102
facade_image_000332.png,0.666667,0.933333,0.5174,0.5459
facade_image_000333.png,0.466667,0.2,0.6224,0.6824
facade_image_000334.png,0,0.866667,0.7865,0.5384
facade_image_000335.png,0.733333,0.866667,0.6593,0.5585
facade_image_000336.png,0.333333,0.2,0.7025,0.752
facade_image_000337.png,0.133333,0.4,0.7337,0.7988
facade_image_000338.png,0.466667,0.0666667,0.6971,0.5408
facade_image_000339.png,0,1,0.7034,0.7727
facade_image_000340.png,0.8,0.466667,0.503,0.5567
facade_image_000341.png,0.133333,0.733333,0.7241,0.5459
facade_image_000342.png,0.933333,1,0.689,0.6179
facade_image_000343.png,0.466667,0.8,0.5162,0.5588
facade_image_000344.png,0.4,0.733333,0.5129,0.6038
facade_image_000345.png,0.8,0.4,0.569,0.7013
facade_image_000346.png,0.133333,0.733333,0.6227,0.7487
facade_image_000347.png,0.466667,0.533333,0.7505,0.5747
facade_image_000348.png,0.8,0.0666667,0.6335,0.785
facade_image_000349.png,0,0.933333,0.6338,0.7013
facade_image_000350.png,0.4,0.666667,0.7652,0.7598
facade_image_000351.png,0.933333,0.733333,0.5069,0.5963
facade_image_000352.png,0.733333,0.733333,0.5309,0.6506
facade_image_000353.png,0.4,0,0.5117,0.5183
facade_image_000354.png,0.466667,0.2,0.6542,0.5846
facade_image_000355.png,0.933333,0.933333,0.7067,0.5939
facade_image_000356.png,0.6,0.133333,0.5678,0.6845
facade_image_000357.png,0.866667,0.4,0.5477,0.7448
facade_image_000358.png,0.466667,0.0666667,0.5312,0.6998
facade_image_000359.png,0.933333,0.133333,0.5912,0.5081
facade_image_000360.png,0.133333,0.266667,0.6428,0.6767
facade_image_000361.png,0.133333,0.733333,0.7817,0.6077
facade_image_000362.png,0.933333,0.6,0.5669,0.6638
facade_image_000363.png,0.333333,0.866667,0.6014,0.7814
facade_image_000364.png,0.533333,0.133333,0.7823,0.5348
facade_image_000365.png,0.2,0.533333,0.6524,0.5579
facade_image_000366.png,0.333333,0.8,0.5807,0.5468
facade_image_000367.png,0,0.8,0.6386,0.6038
facade_image_000368.png,0,0.8,0.5582,0.5483
facade_image_000369.png,1,0.333333,0.5048,0.647
facade_image_000370.png,1,0.2,0.7505,0.6569
facade_image_000371.png,0.666667,0.733333,0.7736,0.5867
facade_image_000372.png,0.2,0.4,0.5411,0.6845
facade_image_000373.png,0.6,0.2,0.5756,0.5159
facade_image_000374.png,0.133333,0.533333,0.5516,0.6488
facade_image_000375.png,0.866667,0.2,0.6269,0.7649
facade_image_000376.png,0.533333,0.466667,0.6944,0.6503
facade_image_000377.png,0.733333,0.133333,0.5444,0.5867
facade_image_000378.png,0.8,0.866667,0.7172,0.5132
facade_image_000379.png,0.733333,0.0666667,0.6614,0.7502
facade_image_000380.png,0.533333,0.666667,0.6422,0.5099
facade_image_000381.png,0.266667,0.6,0.6449,0.6425
facade_image_000382.png,0.933333,0.133333,0.5267,0.779
facade_image_000383.png,0.6,0.933333,0.6908,0.7124
facade_image_000384.png,0.533333,0.133333,0.5153,0.6839
facade_image_000385.png,0.0666667,0.4,0.5594,0.7478
facade_image_000386.png,0.933333,0.266667,0.6173,0.611
facade_image_000387.png,0.266667,0.133333,0.7727,0.6278
facade_image_000388.png,1,0.266667,0.6665,0.7355
facade_image_000389.png,0.733333,0.133333,0.6077,0.6215
facade_image_000390.png,0.4,0.933333,0.6422,0.5417
facade_image_000391.png,0.466667,0,0.5876,0.6149
facade_image_000392.png,0.666667,0.6,0.7784,0.6899
facade_image_000393.png,0.733333,1,0.5828,0.7661
facade_image_000394.png,0.666667,0.533333,0.6041,0.6284
facade_image_000395.png,0.6,0.4,0.7211,0.7208
facade_image_000396.png,0.2,0.733333,0.7097,0.6131
facade_image_000397.png,0.6,0.533333,0.6113,0.7187
facade_image_000398.png,1,0.133333,0.7319,0.7604
facade_image_000399.png,0.4,0.533333,0.7094,0.7175
facade_image_000400.png,0.4,0.133333,0.7814,0.611
facade_image_000401.png,0.6,0.4,0.7247,0.7835
facade_image_000402.png,0.666667,0.866667,0.77,0.5039
facade_image_000403.png,0.666667,0.866667,0.7391,0.6407
facade_image_000404.png,0.866667,0.733333,0.5045,0.6905
facade_image_000405.png,0,0.733333,0.5045,0.7505
facade_image_000406.png,0.933333,0.866667,0.5222,0.6182
facade_image_000407.png,0.6,0.333333,0.617,0.5576
facade_image_000408.png,0.533333,0,0.5657,0.7247
facade_image_000409.png,0.133333,0.866667,0.5099,0.6839
facade_image_000410.png,0.733333,0.133333,0.5942,0.5102
facade_image_000411.png,0.466667,0.8,0.5075,0.7985
facade_image_000412.png,0.866667,1,0.6233,0.7211
facade_image_000413.png,0.466667,0.666667,0.5894,0.7313
facade_image_000414.png,0.866667,0.533333,0.6704,0.6152
facade_image_000415.png,0.933333,0.4,0.7745,0.5018
facade_image_000416.png,0.133333,0.333333,0.7949,0.7763
facade_image_000417.png,0.0666667,0.733333,0.6476,0.6083
facade_image_000418.png,1,0.6,0.7523,0.6965
facade_image_000419.png,0.666667,0.4,0.5891,0.6389
facade_image_000420.png,0.533333,0.466667,0.6452,0.5216
facade_image_000421.png,0.466667,0.0666667,0.6371,0.7391
facade_image_000422.png,0.866667,0.6,0.6815,0.7754
facade_image_000423.png,0,1,0.614,0.7151
facade_image_000424.png,0.666667,0,0.7982,0.6539
facade_image_000425.png,0.733333,0.933333,0.7271,0.5402
facade_image_000426.png,0.333333,0.266667,0.5621,0.5132
facade_image_000427.png,0,0.133333,0.7268,0.7784
facade_image_000428.png,0.4,0.6,0.5894,0.5624
facade_image_000429.png,0.466667,0.733333,0.5459,0.6128
facade_image_000430.png,0.4,0.8,0.6728,0.6137
facade_image_000431.png,0.0666667,0.666667,0.6113,0.7694
facade_image_000432.png,0.2,0.133333,0.7262,0.7703
facade_image_000433.png,0.0666667,0.666667,0.5855,0.7412
facade_image_000434.png,0.6,0.866667,0.7448,0.7418
facade_image_000435.png,1,0.0666667,0.5576,0.692
facade_image_000436.png,0.0666667,0.666667,0.5,0.7871
facade_image_000437.png,1,0.733333,0.6527,0.6449
facade_image_000438.png,0.8,0,0.5552,0.7877
facade_image_000439.png,0,1,0.5789,0.6437
facade_image_000440.png,0.266667,0.533333,0.7271,0.5306
facade_image_000441.png,0.533333,0.133333,0.5489,0.5078
facade_image_000442.png,0.866667,0.4,0.7169,0.5189
facade_image_000443.png,0.2,0.6,0.5489,0.5759
facade_image_000444.png,0,0.666667,0.5426,0.5336
facade_image_000445.png,0.866667,0.933333,0.5282,0.5759
facade_image_000446.png,0.8,1,0.5666,0.6755
facade_image_000447.png,0.8,0.333333,0.6218,0.6176
facade_image_000448.png,0.733333,0,0.7142,0.5807
facade_image_000449.png,0.266667,0.466667,0.6947,0.7166
facade_image_000450.png,0.6,0.333333,0.674,0.6857
facade_image_000451.png,0.133333,0.2,0.5942,0.7247
facade_image_000452.png,0.866667,0.133333,0.7034,0.6899
facade_image_000453.png,0.333333,0.466667,0.7148,0.5282
facade_image_000454.png,0.333333,0.6,0.7805,0.5552
facade_image_000455.png,0.133333,0.133333,0.6269,0.6812
facade_image_000456.png,1,0.733333,0.563,0.5114
facade_image_000457.png,0.2,0.133333,0.6545,0.7895
facade_image_000458.png,0.533333,0.6,0.7001,0.5831
facade_image_000459.png,0,0.6,0.7673,0.6446
facade_image_000460.png,0.533333,0.933333,0.6503,0.62
facade_image_000461.png,0.866667,0.466667,0.7829,0.5042
facade_image_000462.png,0.333333,1,0.776,0.7961
facade_image_000463.png,0.666667,0.4,0.5561,0.6584
facade_image_000464.png,0.6,0.733333,0.5117,0.5054
facade_image_000465.png,0.133333,0,0.6653,0.7823
facade_image_000466.png,0.933333,0.333333,0.5189,0.5144
facade_image_000467.png,0.0666667,0.6,0.5825,0.566
facade_image_000468.png,0.866667,0.666667,0.6464,0.6119
facade_image_000469.png,0.466667,0.2,0.7676,0.7202
facade_image_000470.png,0.533333,0.266667,0.6302,0.7517
facade_image_000471.png,0.266667,0.2,0.5708,0.7241
facade_image_000472.png,0.733333,0.8,0.6779,0.6155
facade_image_000473.png,0.533333,0.4,0.7454,0.7349
facade_image_000474.png,0.0666667,0.133333,0.5621,0.6629
facade_image_000475.png,0.533333,0.0666667,0.5225,0.7625
facade_image_000476.png,0.466667,0.733333,0.7601,0.6194
facade_image_000477.png,0.333333,0.133333,0.5222,0.6527
facade_image_000478.png,0.133333,0.2,0.7847,0.6197
facade_image_000479.png,0.2,0,0.5582,0.6752
facade_image_000480.png,0.0666667,0.8,0.5972,0.707
facade_image_000481.png,0.666667,0.6,0.7625,0.7619
facade_image_000482.png,0.133333,0.666667,0.6563,0.6989
facade_image_000483.png,0.666667,0.0666667,0.5288,0.698
facade_image_000484.png,0.733333,0.866667,0.7367,0.728
facade_image_000485.png,0.2,0.4,0.7328,0.7421
facade_image_000486.png,0.6,0.4,0.7364,0.7562
facade_image_000487.png,0.333333,1,0.7313,0.7997
facade_image_000488.png,0.2,0.133333,0.5633,0.5651
facade_image_000489.png,0.666667,0.2,0.758,0.5906
facade_image_000490.png,0.266667,0.0666667,0.578,0.5663
facade_image_000491.png,0.0666667,0.933333,0.5522,0.7697
